customer_id,opt_in,birthday,gender,order_id,weather,order_timestamp,item_id,item_name,item_description,item_image,price,taste_profile,item_type,customization_id,customization
124,True,1999-04-02,male,1066,rainy,2016-02-05 21:07:27,640405389,Small Shake,,,2.09,sweet,beverage,,
114,True,1998-06-17,male,1350,rainy,2020-12-19 20:40:31,640405399,Large Shake,,,2.49,sweet,beverage,,
199,True,2003-12-07,male,1852,rainy,2016-04-28 07:51:52,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
8,True,2000-03-15,female,1024,snowy,2015-08-10 10:53:59,640405380,Large Drink,,,1.99,chilling,beverage,,
143,True,1995-06-12,male,1022,sunny,2018-08-02 21:55:37,640405355,Small Drink,,,1.59,chilling,beverage,,
61,True,1991-09-05,male,589,cloudy,2018-02-05 16:40:33,640405371,Regular Drink,,,1.79,chilling,beverage,,
41,True,2005-06-17,female,1200,sunny,2016-10-24 10:13:59,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
13,True,2001-12-12,female,1415,rainy,2018-03-07 19:10:36,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,,
136,True,2001-11-26,male,1516,rainy,2015-10-22 05:01:01,640405371,Regular Drink,,,1.79,chilling,beverage,,
62,True,1990-03-03,male,919,sunny,2019-07-14 17:50:59,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
16,True,1993-04-25,male,1805,rainy,2020-05-10 22:43:57,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
92,True,1992-01-24,female,1513,cloudy,2018-07-10 19:20:02,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
50,True,1997-11-27,female,1681,cloudy,2019-06-25 10:45:03,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
113,True,2001-01-19,other,786,snowy,2015-10-09 16:23:39,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,,
99,True,1999-08-01,male,169,rainy,2017-02-20 22:01:01,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,,
66,True,2003-02-17,male,811,rainy,2015-09-05 20:13:18,640405395,Regular Shake,,,2.29,sweet,beverage,,
126,True,1999-11-14,male,1680,rainy,2019-10-15 02:07:44,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
200,True,2004-09-02,female,300,sunny,2017-09-04 00:59:11,640405355,Small Drink,,,1.59,chilling,beverage,,
152,True,1999-11-14,male,1893,sunny,2016-07-12 05:45:19,640405371,Regular Drink,,,1.79,chilling,beverage,,
136,True,2001-11-26,male,196,rainy,2018-07-07 18:57:26,640405399,Large Shake,,,2.49,sweet,beverage,,
55,True,1996-01-22,female,1864,sunny,2020-03-01 20:43:20,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
19,True,1992-06-07,female,137,cloudy,2017-02-10 02:26:52,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
117,True,1999-02-28,female,1788,sunny,2020-01-03 20:38:11,640405389,Small Shake,,,2.09,sweet,beverage,,
101,True,1996-08-16,male,1806,rainy,2016-11-10 17:48:00,640405355,Small Drink,,,1.59,chilling,beverage,,
68,True,2005-06-23,female,1912,cloudy,2019-04-11 23:03:03,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
47,True,2001-12-05,female,96,cloudy,2020-11-11 10:44:35,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
37,True,2005-09-23,female,175,snowy,2016-02-17 17:17:36,640405395,Regular Shake,,,2.29,sweet,beverage,,
125,True,2005-07-27,female,1223,cloudy,2019-09-06 00:00:01,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
88,True,1997-07-23,male,1182,cloudy,2017-10-14 22:05:48,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
135,True,1991-02-07,male,710,snowy,2019-09-20 12:43:13,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,,
20,True,2002-12-06,male,563,snowy,2016-05-18 17:51:35,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
43,True,1996-05-21,male,688,snowy,2017-06-19 03:31:36,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
170,True,1997-11-14,male,1863,cloudy,2017-01-28 14:54:37,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
178,True,1992-05-25,female,1714,sunny,2018-06-28 01:18:39,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
85,True,1996-03-26,male,994,sunny,2017-06-09 05:31:09,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
53,True,1996-01-08,male,405,sunny,2020-02-21 17:41:50,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
59,True,1991-01-05,male,1287,rainy,2017-05-04 09:21:34,640405389,Small Shake,,,2.09,sweet,beverage,,
94,True,1997-02-11,female,1362,rainy,2020-03-15 16:42:06,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
56,True,1996-10-21,female,485,sunny,2015-03-28 09:00:19,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
116,True,1996-01-02,male,72,snowy,2016-03-26 00:24:16,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,,
38,True,1990-01-21,male,1267,snowy,2015-10-12 07:32:46,640405395,Regular Shake,,,2.29,sweet,beverage,,
46,True,1990-11-18,female,1043,snowy,2019-07-26 14:24:01,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
186,True,1993-11-27,male,1009,sunny,2018-03-05 04:59:40,640405399,Large Shake,,,2.49,sweet,beverage,,
18,True,1990-03-12,female,1017,sunny,2018-02-26 17:38:41,640405355,Small Drink,,,1.59,chilling,beverage,,
121,True,1994-03-16,male,508,rainy,2016-11-11 05:55:50,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
27,True,1993-09-19,female,1347,rainy,2018-04-02 06:12:29,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
52,True,1995-08-12,female,1056,sunny,2019-04-18 10:41:42,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,,
8,True,2000-03-15,female,1426,sunny,2017-06-12 13:47:53,640405395,Regular Shake,,,2.29,sweet,beverage,,
162,True,2002-11-10,female,449,rainy,2019-05-26 20:23:11,640405399,Large Shake,,,2.49,sweet,beverage,,
192,True,2003-03-01,female,1517,sunny,2016-11-28 16:24:49,640405371,Regular Drink,,,1.79,chilling,beverage,,
3,True,2000-11-06,female,414,snowy,2015-02-13 17:57:42,640405399,Large Shake,,,2.49,sweet,beverage,,
164,True,2004-11-28,male,362,rainy,2019-12-06 01:52:40,640405395,Regular Shake,,,2.29,sweet,beverage,,
99,True,1999-08-01,male,1388,rainy,2018-01-24 20:32:13,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
57,True,1993-11-28,male,897,cloudy,2017-01-07 13:24:43,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
131,True,1993-08-27,female,933,cloudy,2017-05-11 17:33:43,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,,
128,True,2000-08-18,male,1271,cloudy,2015-10-17 17:35:24,640405395,Regular Shake,,,2.29,sweet,beverage,,
137,True,1994-02-10,female,1435,cloudy,2015-06-12 05:25:38,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
93,True,1994-01-08,female,1768,snowy,2020-09-14 18:59:30,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
187,True,2003-07-12,female,1344,sunny,2016-09-28 02:26:55,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
157,True,1990-08-06,female,1759,sunny,2018-04-25 14:20:14,640405371,Regular Drink,,,1.79,chilling,beverage,,
172,True,1996-06-27,male,1810,rainy,2019-05-04 18:59:13,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
128,True,2000-08-18,male,91,cloudy,2016-03-02 19:42:23,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
176,True,1998-01-09,male,669,snowy,2017-06-25 00:18:47,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
89,True,1994-08-23,male,1389,cloudy,2016-10-09 16:00:36,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,,
61,True,1991-09-05,male,575,snowy,2015-05-21 09:29:19,640405355,Small Drink,,,1.59,chilling,beverage,,
172,True,1996-06-27,male,762,rainy,2018-08-11 17:48:10,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
150,True,1994-03-07,female,1961,snowy,2015-08-26 09:19:55,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
26,True,2002-05-01,male,1588,cloudy,2016-03-07 07:26:22,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
184,True,1999-02-26,male,1180,cloudy,2020-02-07 10:03:55,640405355,Small Drink,,,1.59,chilling,beverage,,
119,True,1997-09-06,male,48,sunny,2016-05-20 08:19:33,640405389,Small Shake,,,2.09,sweet,beverage,,
4,True,1991-04-28,female,54,snowy,2020-01-07 08:52:56,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,,
29,True,1999-08-07,male,742,sunny,2017-06-21 04:27:55,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,,
104,True,2002-05-20,male,809,sunny,2015-10-04 08:02:12,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
66,True,2003-02-17,male,479,snowy,2016-04-19 18:07:16,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
156,True,1992-10-24,male,1213,snowy,2020-09-06 04:00:42,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
106,True,1998-05-11,female,292,snowy,2017-12-01 12:04:19,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
133,True,2004-09-12,female,378,sunny,2016-09-18 20:37:11,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,,
150,True,1994-03-07,female,855,cloudy,2016-10-15 00:41:09,640405389,Small Shake,,,2.09,sweet,beverage,,
51,True,2002-05-03,female,810,snowy,2015-02-16 11:55:21,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,,
39,True,2001-08-02,female,272,sunny,2019-12-12 11:29:03,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,,
43,True,1996-05-21,male,173,snowy,2020-02-11 03:00:06,640405380,Large Drink,,,1.99,chilling,beverage,,
55,True,1996-01-22,female,1250,snowy,2017-04-15 04:05:41,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
177,True,2000-01-12,female,1956,cloudy,2018-02-01 10:57:15,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
106,True,1998-05-11,female,1293,rainy,2017-08-22 10:52:50,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
135,True,1991-02-07,male,1634,snowy,2019-02-23 04:46:03,640405395,Regular Shake,,,2.29,sweet,beverage,,
62,True,1990-03-03,male,318,snowy,2020-08-24 21:34:16,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
151,True,2004-04-19,male,1708,cloudy,2017-09-23 01:22:15,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
144,True,1999-04-21,male,324,cloudy,2016-04-19 10:19:13,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
186,True,1993-11-27,male,205,cloudy,2020-04-08 11:55:53,640405389,Small Shake,,,2.09,sweet,beverage,,
118,True,1991-07-09,other,1887,cloudy,2016-11-04 01:26:56,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
61,True,1991-09-05,male,1438,rainy,2016-01-02 15:23:09,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,,
123,True,2002-02-15,male,1225,cloudy,2018-02-20 00:29:46,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
52,True,1995-08-12,female,918,sunny,2019-11-18 13:43:08,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
52,True,1995-08-12,female,97,sunny,2020-01-10 01:54:57,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
185,True,1990-05-01,female,842,cloudy,2020-12-28 12:11:59,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
104,True,2002-05-20,male,676,rainy,2020-08-14 03:39:42,640405389,Small Shake,,,2.09,sweet,beverage,,
6,True,2000-06-24,female,584,rainy,2020-12-12 20:36:55,640405380,Large Drink,,,1.99,chilling,beverage,,
145,True,2003-10-06,female,495,snowy,2018-03-06 20:31:38,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,,
19,True,1992-06-07,female,100,sunny,2018-09-04 09:08:44,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
165,True,2000-06-27,female,1719,cloudy,2017-09-02 20:13:36,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,,
169,True,1998-07-15,female,1368,cloudy,2017-10-17 10:37:00,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
173,True,1997-02-21,female,550,sunny,2016-04-05 12:23:53,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
109,True,2000-06-04,male,1099,sunny,2017-01-07 10:25:11,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
135,True,1991-02-07,male,1064,snowy,2020-03-09 21:30:37,640405347,Onion Rings,Our onion rings are made to order onsite from Vidalia onions.,/MENU/IMAGE/ONION_RINGS.PNG,2.19,sweet,side,,
180,True,2003-09-20,female,1999,cloudy,2018-06-15 20:12:42,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,,
131,True,1993-08-27,female,497,cloudy,2016-12-28 08:47:25,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
180,True,2003-09-20,female,1196,cloudy,2019-08-08 13:45:10,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,,
170,True,1997-11-14,male,208,rainy,2017-06-26 18:04:41,640405399,Large Shake,,,2.49,sweet,beverage,,
10,True,1998-09-12,female,1668,rainy,2016-12-11 15:25:01,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
22,True,2002-05-10,female,1376,snowy,2018-11-02 00:21:59,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
68,True,2005-06-23,female,765,sunny,2016-08-27 15:21:46,640405380,Large Drink,,,1.99,chilling,beverage,,
180,True,2003-09-20,female,1927,snowy,2019-02-07 14:39:41,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,,
192,True,2003-03-01,female,985,sunny,2019-12-28 14:10:03,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
21,True,2002-08-11,female,1427,rainy,2019-09-27 07:57:59,640405395,Regular Shake,,,2.29,sweet,beverage,,
9,True,2004-08-26,female,879,sunny,2017-09-23 18:11:07,640405395,Regular Shake,,,2.29,sweet,beverage,,
34,True,1996-09-25,female,1996,sunny,2020-09-03 01:20:53,640405389,Small Shake,,,2.09,sweet,beverage,,
135,True,1991-02-07,male,1084,rainy,2020-05-19 13:09:11,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
136,True,2001-11-26,male,1949,snowy,2016-03-27 07:02:50,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
140,True,1996-11-08,male,360,rainy,2017-08-14 18:31:59,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,,
131,True,1993-08-27,female,1501,snowy,2020-03-20 14:02:02,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,,
195,True,1990-12-10,male,715,rainy,2015-05-13 02:38:51,640405355,Small Drink,,,1.59,chilling,beverage,,
138,True,1995-10-07,female,1137,snowy,2017-08-11 17:00:35,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
92,True,1992-01-24,female,1765,snowy,2015-09-28 07:34:46,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
140,True,1996-11-08,male,1968,snowy,2018-04-18 22:08:32,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
9,True,2004-08-26,female,1729,sunny,2019-10-27 20:35:47,640405395,Regular Shake,,,2.29,sweet,beverage,,
93,True,1994-01-08,female,1411,sunny,2017-10-27 23:40:36,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
43,True,1996-05-21,male,1326,rainy,2020-04-09 14:44:16,640405323,Small Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_CURLY_FRIES.PNG,1.49,savory,side,,
110,True,1992-02-06,female,1049,rainy,2015-02-23 06:16:06,640405395,Regular Shake,,,2.29,sweet,beverage,,
190,True,1992-07-14,male,351,rainy,2017-11-19 11:36:04,640405371,Regular Drink,,,1.79,chilling,beverage,,
158,True,1992-07-02,female,1994,snowy,2020-02-23 05:50:24,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
98,True,2000-09-16,male,585,sunny,2017-05-27 18:42:18,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,,
40,True,2003-07-04,female,708,rainy,2019-04-13 14:43:13,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
15,True,1992-02-10,female,1338,cloudy,2016-01-28 01:02:41,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
26,True,2002-05-01,male,47,rainy,2015-03-05 12:44:48,640405395,Regular Shake,,,2.29,sweet,beverage,,
3,True,2000-11-06,female,1929,cloudy,2018-06-12 09:38:12,640405380,Large Drink,,,1.99,chilling,beverage,,
180,True,2003-09-20,female,1583,rainy,2018-08-05 14:24:57,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
38,True,1990-01-21,male,235,sunny,2020-03-06 19:43:39,640405371,Regular Drink,,,1.79,chilling,beverage,,
125,True,2005-07-27,female,1357,rainy,2016-01-12 08:09:49,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
58,True,1996-01-28,other,1971,sunny,2019-06-08 21:15:16,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
200,True,2004-09-02,female,1822,rainy,2020-08-13 23:10:06,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
45,True,1994-01-19,male,1627,sunny,2017-02-07 17:38:06,640405380,Large Drink,,,1.99,chilling,beverage,,
118,True,1991-07-09,other,1237,rainy,2019-05-24 00:33:49,640405371,Regular Drink,,,1.79,chilling,beverage,,
84,True,1998-08-28,female,656,snowy,2020-06-01 06:27:49,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
150,True,1994-03-07,female,1363,rainy,2017-05-21 18:48:15,640405296,Small Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/SMALL_FRIES.PNG,1.49,savory,side,,
57,True,1993-11-28,male,538,snowy,2017-06-14 08:42:58,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,,
24,True,2005-12-17,other,268,snowy,2015-07-10 21:51:57,640405380,Large Drink,,,1.99,chilling,beverage,,
142,True,2000-05-22,male,1614,rainy,2017-05-15 17:57:44,640405380,Large Drink,,,1.99,chilling,beverage,,
182,True,2005-11-18,male,55,rainy,2019-03-05 14:25:38,640405389,Small Shake,,,2.09,sweet,beverage,,
73,True,2005-08-22,male,1545,cloudy,2018-08-24 05:33:50,640405380,Large Drink,,,1.99,chilling,beverage,,
41,True,2005-06-17,female,1521,rainy,2020-11-25 12:11:19,640405399,Large Shake,,,2.49,sweet,beverage,,
113,True,2001-01-19,other,192,snowy,2018-09-13 09:00:49,640405371,Regular Drink,,,1.79,chilling,beverage,,
157,True,1990-08-06,female,950,rainy,2020-04-23 09:11:57,640405307,Regular Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_FRIES.PNG,1.79,savory,side,,
85,True,1996-03-26,male,172,snowy,2017-06-15 17:27:14,640405389,Small Shake,,,2.09,sweet,beverage,,
109,True,2000-06-04,male,930,cloudy,2017-04-20 04:17:57,640405315,Large Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_FRIES.PNG,2.09,savory,side,,
150,True,1994-03-07,female,729,sunny,2020-06-24 16:55:07,640405395,Regular Shake,,,2.29,sweet,beverage,,
142,True,2000-05-22,male,935,cloudy,2016-10-26 18:03:21,640405348,Coffee,Fresh coffee made daily.,,2.00,bitter,beverage,,
28,True,2001-04-08,female,273,sunny,2018-10-26 02:50:33,640405371,Regular Drink,,,1.79,chilling,beverage,,
162,True,2002-11-10,female,793,snowy,2015-08-23 16:26:48,640405339,Large Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/LARGE_CURLY_FRIES.PNG,2.09,savory,side,,
93,True,1994-01-08,female,120,cloudy,2019-06-19 06:49:43,640405380,Large Drink,,,1.99,chilling,beverage,,
90,True,1993-12-19,male,981,rainy,2018-02-14 02:20:52,640405399,Large Shake,,,2.49,sweet,beverage,,
174,True,2005-11-12,male,1602,cloudy,2018-07-15 21:58:53,640405331,Regular Curly Fries,Our french fries are made to order onsite from fresh Idaho potatoes.,/MENU/IMAGE/REGULAR_CURLY_FRIES.PNG,1.79,savory,side,,
